participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.IRB,player.type,player.Q1,player.Q2,player.Q3,player.Q4,player.money_after_wage,player.firms_offer_accepted,player.worker_has_accepted_offer,player.wage_paid,player.transaction_number,player.wage,player.firms_worker_id,player.bid_number,player.number_of_offers_in_round,player.previous_wage,player.previous_bid_number,player.worker_selected_effort,player.worker_effort_level,player.firm_effort_level,player.effort_cost,player.ECU_payoff,player.ECU_payoff_total,player.accepted_highest_offer,player.bid_placement_of_accepted_offer,player.time_offered,player.time_bought,player.time_to_bought,player.time_to_effort,player.effort_start_time,player.auction_start_time,player.Instructions_Page_Number,player.wrong_string,player.previous_answers,player.worker_has_selected_effort,player.USD_payoff,player.USD_payoff_with_showup,player.First_Name,player.Last_Name,player.has_given_info,player.round_1_payoff,player.round_2_payoff,player.round_3_payoff,player.round_4_payoff,player.round_5_payoff,player.round_6_payoff,player.round_7_payoff,player.round_8_payoff,player.round_9_payoff,player.round_10_payoff,player.round_11_payoff,player.round_12_payoff,group.id_in_subsession,group.bid_number,group.transaction_number,group.highest_bid,group.wage_temp,group.bid_2,group.bid_3,group.bid_4,group.bid_5,group.bid_6,group.group_round_number,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,q1n6klyy,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,224,1,Worker,8,0,0,,,,,,1,0,0,4,45,9,5,1,,-185,0,0.1,0.1,0,8,8,0,,27.55604863166809,29.24595046043396,1.6899018287658691,,,1731611263.209773,1,,,0,0.32,7.32,,,0,8,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
2,iopjb3ez,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,157,2,Firm,32,0,0,,,,,,1,0,0,2,45,7,3,1,,-185,0,0.1,0.4,0,32,40,0,,13.246959447860718,15.268692970275879,2.021733522415161,,,1731611263.172671,1,,,0,1.6,8.6,,,0,32,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
3,hx81vmoa,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,226,3,,49,0,0,,,,,,1,0,0,3,45,10,4,2,,2,0,0.1,0.6,0,49,56,0,,18.807600736618042,19.483201265335083,0.675600529,,,1731611263.1849773,1,,,0,2.24,9.24,,,0,49,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
4,gj3bn32n,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,309,4,,77,0,0,,,,,,1,0,0,1,30,6,1,1,,-185,0,0.1,0.8,0,77,84,0,,2.807910680770874,8.586288213729858,5.778377532958984,,,1731611263.3305402,1,,,0,3.36,10.36,,,0,77,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
5,j1q4i4nu,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,46,5,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,0,0,,,,,9.545531511306763,1731611219.3082979,1731611263.1011891,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
6,dfblueky,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,64,6,,-8,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.8,0,38,-8,-8,0,2,,,,19.514274835586548,1731611219.3082979,1731611263.1111622,1,,,0,-0.32,6.68,,,0,-8,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
7,tlf0mjmo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,99,7,,15,0,1,,,,,,0,1,45,2,-1,0,-185,0,,,1,0.4,0,30,15,39,1,1,,,,5.556340217590332,1731611219.3082979,1731611263.0890625,1,,,0,1.56,8.56,,,0,15,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
8,bzyb63bk,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,80,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.3,0,28,0,29,0,,,,,8.265559196472168,1731611219.3082979,1731611263.0628674,1,,,0,1.16,8.16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
9,woujufbp,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,115,9,,19,0,1,,,,,,0,1,45,4,-1,0,-185,0,,,1,0.1,0,26,19,48,1,1,,,,34.14058756828308,1731611219.3082979,1731611263.0188208,1,,,0,1.92,8.92,,,0,19,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
10,j76kvnoi,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:30.2,1,,,30,10,,11,0,1,,,,,,0,1,45,3,-1,0,-185,0,,,1,0.6,0,34,11,11,1,1,,,,12.439827680587769,1731611219.3082979,1731611263.1620486,1,,,0,0.44,7.44,,,0,11,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,v9j5cp4k,,,,,0
1,q1n6klyy,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,224,1,Worker,8,0,0,,,,,,1,0,0,3,45,9,4,1,,-185,0,0.1,0.1,0,8,16,0,,16.809038400650024,19.28323721885681,2.474198818206787,,,1731611386,1,,,0,0.64,7.64,,,0,8,8,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
2,iopjb3ez,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,157,2,Firm,8,0,0,,,,,,1,0,0,4,50,6,5,1,,-185,0,0.1,0.1,0,8,48,0,,26.858043909072876,28.962963581085205,2.104919672012329,,,1731611386.1623802,1,,,0,1.92,8.92,,,0,32,8,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
3,hx81vmoa,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,226,3,,26,0,0,,,,,,1,0,0,2,40,8,3,2,,1,0,0.1,0.3,0,26,82,0,,16.065901279449463,16.860581874847412,0.7946805953979492,,,1731611386.0564952,1,,,0,3.28,10.28,,,0,49,26,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
4,gj3bn32n,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,309,4,,24,0,0,,,,,,1,0,0,1,45,7,2,1,,-185,0,0.1,0.3,0,24,108,0,,11.654048442840576,12.937330722808838,1.2832822799682617,,,1731611386.1743689,1,,,0,4.32,11.32,,,0,77,24,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
5,j1q4i4nu,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,46,5,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,0,0,,,,,6.083117485046387,1731611344.1953118,1731611386.1216502,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
6,dfblueky,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,64,6,,24,0,1,,,,,,0,1,50,4,-1,0,-185,0,,,1,0.1,0,26,24,16,1,1,,,,34.98874331,1731611344.1953118,1731611385.983036,1,,,0,0.64,7.64,,,0,-8,24,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
7,tlf0mjmo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,99,7,,17,0,1,,,,,,0,1,45,1,-1,0,-185,0,,,1,0.3,0,28,17,56,1,1,,,,3.833625316619873,1731611344.1953118,1731611386.0445392,1,,,0,2.24,9.24,,,0,15,17,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
8,bzyb63bk,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,80,8,,12,0,1,,,,,,0,1,40,2,-1,0,-185,0,,,1,0.3,0,28,12,41,1,1,,,,3.513535737991333,1731611344.1953118,1731611386.034566,1,,,0,1.64,8.64,,,0,0,12,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
9,woujufbp,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,115,9,,19,0,1,,,,,,0,1,45,3,-1,0,-185,0,,,1,0.1,0,26,19,67,1,1,,,,7.293580532073975,1731611344.1953118,1731611386.007898,1,,,0,2.68,9.68,,,0,19,19,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
10,j76kvnoi,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:30.2,1,,,30,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.6,0,34,0,11,0,,,,,4.554567098617554,1731611344.1953118,1731611386.0837517,1,,,0,0.44,7.44,,,0,11,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,2,3,v9j5cp4k,,,,,0
1,q1n6klyy,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,224,1,Worker,0,0,0,,,,,,0,0,0,0,-1,0,-185,0,,,0,0.1,0,0,0,16,0,,,,,,,1731611483.6428976,1,,,0,0.64,7.64,,,0,8,8,0,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
2,iopjb3ez,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,157,2,Firm,16,0,0,,,,,,1,0,0,2,45,7,3,1,,-185,0,0.1,0.2,0,16,64,0,,7.186975717544556,8.976201295852661,1.7892255783081055,,,1731611483.801743,1,,,0,2.56,9.56,,,0,32,8,16,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
3,hx81vmoa,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,226,3,,9,0,0,,,,,,1,0,0,1,40,6,2,1,,-185,0,0.1,0.1,0,9,91,0,,2.2919108867645264,5.619963645935059,3.3280527591705322,,,1731611483.7668922,1,,,0,3.64,10.64,,,0,49,26,9,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
4,gj3bn32n,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,309,4,,9,0,0,,,,,,1,0,0,3,40,5,4,2,,1,0,0.1,0.1,0,9,117,0,,52.59867334365845,54.33238959312439,1.7337162494659424,,,1731611483.7340877,1,,,0,4.68,11.68,,,0,77,24,9,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
5,j1q4i4nu,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,46,5,,14,0,1,,,,,,0,1,40,3,-1,0,-185,0,,,1,0.1,0,26,14,14,1,1,,,,2.4837918281555176,1731611466.8977485,1731611483.7499602,1,,,0,0.56,7.56,,,0,0,0,14,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
6,dfblueky,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,64,6,,14,0,1,,,,,,0,1,40,1,-1,0,-185,0,,,1,0.1,0,26,14,30,1,1,,,,4.542993783950806,1731611466.8977485,1731611483.6486354,1,,,0,1.2,8.2,,,0,-8,24,14,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
7,tlf0mjmo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,99,7,,18,0,1,,,,,,0,1,45,2,-1,0,-185,0,,,1,0.2,0,27,18,74,1,1,,,,3.342965602874756,1731611466.8977485,1731611483.6703897,1,,,0,2.96,9.96,,,0,15,17,18,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
8,bzyb63bk,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,80,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.3,0,28,0,41,0,,,,,7.807044029,1731611466.8977485,1731611483.5814898,1,,,0,1.64,8.64,,,0,0,12,0,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
9,woujufbp,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,115,9,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,67,0,,,,,10.224189043045044,1731611466.8977485,1731611483.545904,1,,,0,2.68,9.68,,,0,19,19,0,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
10,j76kvnoi,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:30.2,1,,,30,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.5,0,32,0,11,0,,,,,7.039562702178955,1731611466.8977485,1731611483.6053338,1,,,0,0.44,7.44,,,0,11,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,,0,0,0,0,0,3,4,v9j5cp4k,,,,,0
1,q1n6klyy,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,224,1,Worker,27,0,0,,,,,,1,0,0,2,35,8,3,1,,-185,0,0.1,0.3,0,27,43,0,,19.16994309425354,19.81942582130432,0.6494827270507812,,,1731611579.6689162,1,,,0,1.72,8.72,,,0,8,8,0,27,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
2,iopjb3ez,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,157,2,Firm,17,0,0,,,,,,1,0,0,1,40,6,2,1,,-185,0,0.1,0.2,0,17,81,0,,3.1624796390533447,18.344079971313477,15.181600332260132,,,1731611579.433715,1,,,0,3.24,10.24,,,0,32,8,16,17,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
3,hx81vmoa,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,226,3,,48,0,0,,,,,,1,0,0,4,30,10,4,1,,-185,0,0.1,0.5,0,48,139,0,,33.87057971954346,34.289677143096924,0.4190974235534668,,,1731611579.5562038,1,,,0,5.56,12.56,,,0,49,26,9,48,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
4,gj3bn32n,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,309,4,,10,0,0,,,,,,1,0,0,3,30,9,1,1,,-185,0,0.1,0.1,0,10,127,0,,1.0193202495574951,27.202247858047485,26.18292760848999,,,1731611579.580247,1,,,0,5.08,12.08,,,0,77,24,9,10,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
5,j1q4i4nu,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,46,5,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,14,0,,,,,2.367196798324585,1731611564.5633624,1731611579.5203629,1,,,0,0.56,7.56,,,0,0,0,14,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
6,dfblueky,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,64,6,,13,0,1,,,,,,0,1,40,1,-1,0,-185,0,,,1,0.2,0,27,13,43,1,1,,,,8.287962913513184,1731611564.5633624,1731611579.3902698,1,,,0,1.72,8.72,,,0,-8,24,14,13,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
7,tlf0mjmo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,99,7,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,74,0,,,,,3.072392702102661,1731611564.5633624,1731611579.482593,1,,,0,2.96,9.96,,,0,15,17,18,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
8,bzyb63bk,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,80,8,,7,0,1,,,,,,0,1,35,2,-1,0,-185,0,,,1,0.3,0,28,7,48,1,1,,,,3.6613972187042236,1731611564.5633624,1731611579.4715738,1,,,0,1.92,8.92,,,0,0,12,0,7,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
9,woujufbp,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,115,9,,4,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.1,0,26,4,71,1,1,,,,3.0546770095825195,1731611564.5633624,1731611579.4594958,1,,,0,2.84,9.84,,,0,19,19,0,4,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
10,j76kvnoi,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:30.2,1,,,30,10,,-2,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.5,0,32,-2,9,1,1,,,,3.5025508403778076,1731611564.5633624,1731611579.5432599,1,,,0,0.36,7.36,,,0,11,0,0,-2,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,v9j5cp4k,,,,,0
1,q1n6klyy,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,224,1,Worker,10,0,0,,,,,,1,0,0,4,30,7,4,1,,-185,0,0.1,0.1,0,10,53,0,,25.290072441101074,25.736544370651245,0.4464719295501709,,,1731611686,1,,,0,2.12,9.12,,,0,8,8,0,27,10,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
2,iopjb3ez,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.4,1,,,157,2,Firm,9,0,0,,,,,,1,0,0,1,35,9,2,1,,-185,0,0.1,0.1,0,9,90,0,,1.6558616161346436,2.530654191970825,0.8747925758361816,,,1731611686.2177234,1,,,0,3.6,10.6,,,0,32,8,16,17,9,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
3,hx81vmoa,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,226,3,,29,0,0,,,,,,1,0,0,3,30,8,3,1,,-185,0,0.1,0.3,0,29,168,0,,18.808680057525635,19.402290105819702,0.5936100482940674,,,1731611686.2802088,1,,,0,6.72,13.72,,,0,49,26,9,48,29,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
4,gj3bn32n,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,309,4,,10,0,0,,,,,,1,0,0,2,30,6,1,1,,-185,0,0.1,0.1,0,10,137,0,,1.1403567790985107,17.933885097503662,16.79352831840515,,,1731611686.2802088,1,,,0,5.48,12.48,,,0,77,24,9,10,10,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
5,j1q4i4nu,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.7,1,,,46,5,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,14,0,,,,,16.936256408691406,1731611660.4397879,1731611686.014645,1,,,0,0.56,7.56,,,0,0,0,14,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
6,dfblueky,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,64,6,,4,0,1,,,,,,0,1,30,2,-1,0,-185,0,,,1,0.1,0,26,4,47,1,1,,,,3.748002767562866,1731611660.4397879,1731611686.1552372,1,,,0,1.88,8.88,,,0,-8,24,14,13,4,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
7,tlf0mjmo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,99,7,,4,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.1,0,26,4,78,1,1,,,,2.5193605422973633,1731611660.4397879,1731611686.2021022,1,,,0,3.12,10.12,,,0,15,17,18,0,4,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
8,bzyb63bk,,0,169,169,Gift_Exchange_Baseline,Experiment_End,37:29.8,1,,,80,8,,2,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.3,0,28,2,50,1,1,,,,5.504038095474243,1731611660.4397879,1731611686.2021022,1,,,0,2,9,,,0,0,12,0,7,2,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,v9j5cp4k,,,,,0
