participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.IRB,player.type,player.Q1,player.Q2,player.Q3,player.Q4,player.money_after_wage,player.firms_offer_accepted,player.worker_has_accepted_offer,player.wage_paid,player.transaction_number,player.wage,player.firms_worker_id,player.bid_number,player.number_of_offers_in_round,player.previous_wage,player.previous_bid_number,player.worker_selected_effort,player.worker_effort_level,player.firm_effort_level,player.effort_cost,player.ECU_payoff,player.ECU_payoff_total,player.accepted_highest_offer,player.bid_placement_of_accepted_offer,player.time_offered,player.time_bought,player.time_to_bought,player.time_to_effort,player.effort_start_time,player.auction_start_time,player.Instructions_Page_Number,player.wrong_string,player.previous_answers,player.worker_has_selected_effort,player.USD_payoff,player.USD_payoff_with_showup,player.First_Name,player.Last_Name,player.has_given_info,player.round_1_payoff,player.round_2_payoff,player.round_3_payoff,player.round_4_payoff,player.round_5_payoff,player.round_6_payoff,player.round_7_payoff,player.round_8_payoff,player.round_9_payoff,player.round_10_payoff,player.round_11_payoff,player.round_12_payoff,group.id_in_subsession,group.bid_number,group.transaction_number,group.highest_bid,group.wage_temp,group.bid_2,group.bid_3,group.bid_4,group.bid_5,group.bid_6,group.group_round_number,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,8x3my9ac,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:15.9,1,,,361,1,Worker,13,0,0,,,,,,1,0,0,2,60,7,4,1,,-185,0,0.1,0.2,0,13,13,0,,18.883601427078247,19.465479612350464,0.5818781852722168,,,1738091249.7869747,1,,,0,0.52,7.52,,,0,13,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
2,5pg816ge,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:39.7,1,,,306,2,Firm,28,0,0,,,,,,1,0,0,4,55,6,2,1,,-185,0,0.1,0.4,0,28,28,0,,4.986871719360352,48.49620246887207,43.50933074951172,,,1738091249.7408068,1,,,0,1.12,8.12,,,0,28,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
3,ns08f40o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:07.4,1,,,340,3,,66,0,0,,,,,,1,0,0,3,60,9,5,2,,1,0,0.1,1,0,66,66,0,,36.53093409538269,41.53710651397705,5.006172419,,,1738091249.5988276,1,,,0,2.64,9.64,,,0,66,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
4,r6lpfs53,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:27.6,1,,,247,4,,40,0,0,,,,,,1,0,0,1,60,5,3,1,,-185,0,0.1,0.6,0,40,40,0,,8.815464496612549,9.651612043380737,0.8361475467681885,,,1738091249.7592895,1,,,0,1.6,8.6,,,0,40,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
5,p47kmh2o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:43.5,1,,,153,5,,26,0,1,,,,,,0,1,60,1,-1,0,-185,0,,,1,0.6,0,34,26,26,1,1,,,,7.8434789180755615,1738091230.731775,1738091249.7081149,1,,,0,1.04,8.04,,,0,26,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
6,wr7z9087,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:45.3,1,,,213,6,,25,0,1,,,,,,0,1,55,4,-1,0,-185,0,,,1,0.4,0,30,25,25,1,1,,,,7.560861349105835,1738091230.731775,1738091249.6113462,1,,,0,1,8,,,0,25,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
7,9mkda4ka,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:55.5,1,,,201,7,,33,0,1,,,,,,0,1,60,2,-1,0,-185,0,,,1,0.2,0,27,33,33,1,1,,,,10.140827178955078,1738091230.731775,1738091249.6959925,1,,,0,1.32,8.32,,,0,33,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
8,mchutzcc,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:58.3,1,,,90,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.7,0,36,0,0,0,,,,,12.210655212402344,1738091230.731775,1738091249.5524411,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
9,nferclyr,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:14.7,1,,,105,9,,16,0,1,,,,,,0,1,60,3,-1,0,-185,0,,,1,1,0,44,16,16,1,1,,,,8.142015933990479,1738091230.731775,1738091249.5838838,1,,,0,0.64,7.64,,,0,16,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
10,7so89ymo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:17.2,1,,,124,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.4,0,30,0,0,0,,,,,8.791698217391968,1738091230.731775,1738091249.649344,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,1,2,fto3yb62,,,,,0
1,8x3my9ac,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:15.9,1,,,361,1,Worker,50,0,0,,,,,,1,0,0,1,55,8,2,1,,-185,0,0.1,0.7,0,50,63,0,,5.573189735412598,6.840011358261108,1.2668216228485107,,,1738091344.8905447,1,,,0,2.52,9.52,,,0,13,50,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
2,5pg816ge,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:39.7,1,,,306,2,Firm,15,0,0,,,,,,1,0,0,4,50,6,1,1,,-185,0,0.1,0.2,0,15,43,0,,2.125075340270996,28.63081169128418,26.505736351013184,,,1738091344.8088863,1,,,0,1.72,8.72,,,0,28,15,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
3,ns08f40o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:07.4,1,,,340,3,,13,0,0,,,,,,1,0,0,2,60,5,3,1,,-185,0,0.1,0.2,0,13,79,0,,7.880851745605469,8.577959299087524,0.6971075534820557,,,1738091344.7620075,1,,,0,3.16,10.16,,,0,66,13,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
4,r6lpfs53,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:27.6,1,,,247,4,,6,0,0,,,,,,1,0,0,3,65,7,4,1,,-185,0,0.1,0.1,0,6,46,0,,10.388065338134766,11.515579462051392,1.127514123916626,,,1738091344.6768029,1,,,0,1.84,8.84,,,0,40,6,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
5,p47kmh2o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:43.5,1,,,153,5,,33,0,1,,,,,,0,1,60,2,-1,0,-185,0,,,1,0.2,0,27,33,59,1,1,,,,7.321393966674805,1738091330.685153,1738091344.776166,1,,,0,2.36,9.36,,,0,26,33,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
6,wr7z9087,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:45.3,1,,,213,6,,23,0,1,,,,,,0,1,50,4,-1,0,-185,0,,,1,0.2,0,27,23,48,1,1,,,,6.436070203781128,1738091330.6861503,1738091344.8590336,1,,,0,1.92,8.92,,,0,25,23,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
7,9mkda4ka,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:55.5,1,,,201,7,,39,0,1,,,,,,0,1,65,3,-1,0,-185,0,,,1,0.1,0,26,39,72,1,1,,,,6.546113014221191,1738091330.6861503,1738091344.7106771,1,,,0,2.88,9.88,,,0,33,39,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
8,mchutzcc,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:58.3,1,,,90,8,,19,0,1,,,,,,0,1,55,1,-1,0,-185,0,,,1,0.7,0,36,19,19,1,1,,,,4.090365171432495,1738091330.6861503,1738091344.7270727,1,,,0,0.76,7.76,,,0,0,19,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
9,nferclyr,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:14.7,1,,,105,9,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,16,0,,,,,7.407763719558716,1738091330.6861503,1738091344.6623318,1,,,0,0.64,7.64,,,0,16,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
10,7so89ymo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:17.2,1,,,124,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.4,0,30,0,0,0,,,,,3.6355533599853516,1738091330.6861503,1738091344.8422148,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,fto3yb62,,,,,0
1,8x3my9ac,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:15.9,1,,,361,1,Worker,7,0,0,,,,,,1,0,0,4,55,7,5,2,,2,0,0.1,0.1,0,7,70,0,,16.85580587387085,19.80888843536377,2.953082561,,,1738091438.5707963,1,,,0,2.8,9.8,,,0,13,50,7,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
2,5pg816ge,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:39.7,1,,,306,2,Firm,12,0,0,,,,,,1,0,0,2,65,6,3,1,,-185,0,0.1,0.2,0,12,55,0,,6.529708385467529,7.295152425765991,0.7654440402984619,,,1738091438.4145834,1,,,0,2.2,9.2,,,0,28,15,12,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
3,ns08f40o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:07.4,1,,,340,3,,31,0,0,,,,,,1,0,0,1,65,8,1,1,,-185,0,0.1,0.5,0,31,110,0,,2.889941692352295,4.592664719,1.7027230262756348,,,1738091438.5395539,1,,,0,4.4,11.4,,,0,66,13,31,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
4,r6lpfs53,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:27.6,1,,,247,4,,15,0,0,,,,,,1,0,0,3,50,5,4,1,,-185,0,0.1,0.2,0,15,61,0,,10.528763771057129,16.09036159515381,5.561597824,,,1738091438.4145834,1,,,0,2.44,9.44,,,0,40,6,15,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
5,p47kmh2o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:43.5,1,,,153,5,,23,0,1,,,,,,0,1,50,3,-1,0,-185,0,,,1,0.2,0,27,23,82,1,1,,,,3.7803914546966553,1738091425.698354,1738091438.4302046,1,,,0,3.28,10.28,,,0,26,33,23,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
6,wr7z9087,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:45.3,1,,,213,6,,38,0,1,,,,,,0,1,65,2,-1,0,-185,0,,,1,0.2,0,27,38,86,1,1,,,,6.514120101928711,1738091425.698354,1738091438,1,,,0,3.44,10.44,,,0,25,23,38,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
7,9mkda4ka,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:55.5,1,,,201,7,,29,0,1,,,,,,0,1,55,4,-1,0,-185,0,,,1,0.1,0,26,29,101,1,1,,,,4.780155420303345,1738091425.698354,1738091438.4926908,1,,,0,4.04,11.04,,,0,33,39,29,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
8,mchutzcc,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:58.3,1,,,90,8,,33,0,1,,,,,,0,1,65,1,-1,0,-185,0,,,1,0.5,0,32,33,52,1,1,,,,3.9522249698638916,1738091425.698354,1738091438.4614477,1,,,0,2.08,9.08,,,0,0,19,33,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
9,nferclyr,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:14.7,1,,,105,9,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,1,0,44,0,16,0,,,,,3.2492659091949463,1738091425.698354,1738091438.5239327,1,,,0,0.64,7.64,,,0,16,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
10,7so89ymo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:17.2,1,,,124,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.4,0,30,0,0,0,,,,,3.608556032180786,1738091425.698354,1738091438.4926908,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,fto3yb62,,,,,0
1,8x3my9ac,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:15.9,1,,,361,1,Worker,26,0,0,,,,,,1,0,0,2,60,10,2,1,,-185,0,0.1,0.4,0,26,96,0,,5.1381049156188965,5.903549432754517,0.7654445171356201,,,1738091533.1318371,1,,,0,3.84,10.84,,,0,13,50,7,26,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
2,5pg816ge,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:39.7,1,,,306,2,Firm,8,0,0,,,,,,1,0,0,4,45,5,4,1,,-185,0,0.1,0.1,0,8,63,0,,12.667577028274536,13.167461156845093,0.49988412857055664,,,1738091533.1474583,1,,,0,2.52,9.52,,,0,28,15,12,8,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
3,ns08f40o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:07.4,1,,,340,3,,51,0,0,,,,,,1,0,0,1,75,9,1,1,,-185,0,0.1,1,0,51,161,0,,1.0622491836547852,1.7389235496520996,0.6766743659973145,,,1738091533.0224879,1,,,0,6.44,13.44,,,0,66,13,31,51,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
4,r6lpfs53,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:27.6,1,,,247,4,,7,0,0,,,,,,1,0,0,3,60,6,3,1,,-185,0,0.1,0.1,0,7,68,0,,7.715622186660767,8.387337923049927,0.6717157363891602,,,1738091533.1005943,1,,,0,2.72,9.72,,,0,40,6,15,7,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
5,p47kmh2o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:43.5,1,,,153,5,,19,0,1,,,,,,0,1,45,4,-1,0,-185,0,,,1,0.1,0,26,19,101,1,1,,,,5.733425140380859,1738091519.3373563,1738091532.9600015,1,,,0,4.04,11.04,,,0,26,33,23,19,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
6,wr7z9087,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:45.3,1,,,213,6,,34,0,1,,,,,,0,1,60,3,-1,0,-185,0,,,1,0.1,0,26,34,120,1,1,,,,2.6087591648101807,1738091519.3373563,1738091533.0068665,1,,,0,4.8,11.8,,,0,25,23,38,34,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
7,9mkda4ka,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:55.5,1,,,201,7,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.4,0,30,0,101,0,,,,,4.826984405517578,1738091519.3373563,1738091533.0537302,1,,,0,4.04,11.04,,,0,33,39,29,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
8,mchutzcc,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:58.3,1,,,90,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.5,0,32,0,52,0,,,,,2.6556239128112793,1738091519.3373563,1738091532.991245,1,,,0,2.08,9.08,,,0,0,19,33,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
9,nferclyr,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:14.7,1,,,105,9,,31,0,1,,,,,,0,1,75,1,-1,0,-185,0,,,1,1,0,44,31,47,1,1,,,,3.233611583709717,1738091519.3373563,1738091533.0849736,1,,,0,1.88,8.88,,,0,16,0,0,31,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
10,7so89ymo,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:17.2,1,,,124,10,,30,0,1,,,,,,0,1,60,2,-1,0,-185,0,,,1,0.4,0,30,30,30,1,1,,,,3.155503988265991,1738091519.3373563,1738091533.0693517,1,,,0,1.2,8.2,,,0,0,0,0,30,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,fto3yb62,,,,,0
1,8x3my9ac,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:15.9,1,,,361,1,Worker,66,0,0,,,,,,1,0,0,4,60,9,4,1,,-185,0,0.1,1,0,66,162,0,,6.3481292724609375,8.134144783,1.786015510559082,,,1738091629.4244468,1,,,0,6.48,13.48,,,0,13,50,7,26,66,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
2,5pg816ge,,0,169,169,Gift_Exchange_Baseline,Experiment_End,33:39.7,1,,,306,2,Firm,30,0,0,,,,,,1,0,0,2,50,8,2,1,,-185,0,0.1,0.4,0,30,93,0,,3.6856603622436523,4.142622232437134,0.45696187019348145,,,1738091629.399759,1,,,0,3.72,10.72,,,0,28,15,12,8,30,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
3,ns08f40o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:07.4,1,,,340,3,,12,0,0,,,,,,1,0,0,1,65,6,1,1,,-185,0,0.1,0.2,0,12,173,0,,1.1360957622528076,1.7206554412841797,0.5845596790313721,,,1738091629.3583736,1,,,0,6.92,13.92,,,0,66,13,31,51,12,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
4,r6lpfs53,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:27.6,1,,,247,4,,46,0,0,,,,,,1,0,0,3,50,10,3,1,,-185,0,0.1,0.6,0,46,114,0,,6.308372974395752,6.782991886138916,0.47461891174316406,,,1738091629.3044126,1,,,0,4.56,11.56,,,0,40,6,15,7,46,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
5,p47kmh2o,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:43.5,1,,,153,5,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.2,0,27,0,101,0,,,,,4.6635658740997314,1738091614.0582483,1738091629.2459233,1,,,0,4.04,11.04,,,0,26,33,23,19,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
6,wr7z9087,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:45.3,1,,,213,6,,38,0,1,,,,,,0,1,65,1,-1,0,-185,0,,,1,0.2,0,27,38,158,1,1,,,,2.2089991569519043,1738091614.0582483,1738091629.2701273,1,,,0,6.32,13.32,,,0,25,23,38,34,38,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
7,9mkda4ka,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:55.5,1,,,201,7,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,1,0.1,0,26,0,101,0,,,,,2.4400768280029297,1738091614.0582483,1738091629.4102497,1,,,0,4.04,11.04,,,0,33,39,29,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
8,mchutzcc,,0,169,169,Gift_Exchange_Baseline,Experiment_End,34:58.3,1,,,90,8,,20,0,1,,,,,,0,1,50,2,-1,0,-185,0,,,1,0.4,0,30,20,72,1,1,,,,4.395075321,1738091614.0582483,1738091629.2812784,1,,,0,2.88,9.88,,,0,0,19,33,0,20,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
9,nferclyr,,0,169,169,Gift_Exchange_Baseline,Experiment_End,35:14.7,1,,,105,9,,16,0,1,,,,,,0,1,60,4,-1,0,-185,0,,,1,1,0,44,16,63,1,1,,,,3.3253538608551025,1738091614.0582483,1738091629.331851,1,,,0,2.52,9.52,,,0,16,0,0,31,16,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,5,6,fto3yb62,,,,,0
