participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.IRB,player.type,player.Q1,player.Q2,player.Q3,player.Q4,player.money_after_wage,player.firms_offer_accepted,player.worker_has_accepted_offer,player.wage_paid,player.transaction_number,player.wage,player.firms_worker_id,player.bid_number,player.number_of_offers_in_round,player.previous_wage,player.previous_bid_number,player.worker_selected_effort,player.worker_effort_level,player.firm_effort_level,player.effort_cost,player.ECU_payoff,player.ECU_payoff_total,player.accepted_highest_offer,player.bid_placement_of_accepted_offer,player.time_offered,player.time_bought,player.time_to_bought,player.time_to_effort,player.effort_start_time,player.auction_start_time,player.Instructions_Page_Number,player.wrong_string,player.previous_answers,player.worker_has_selected_effort,player.USD_payoff,player.USD_payoff_with_showup,player.First_Name,player.Last_Name,player.has_given_info,player.round_1_payoff,player.round_2_payoff,player.round_3_payoff,player.round_4_payoff,player.round_5_payoff,player.round_6_payoff,player.round_7_payoff,player.round_8_payoff,player.round_9_payoff,player.round_10_payoff,player.round_11_payoff,player.round_12_payoff,group.id_in_subsession,group.bid_number,group.transaction_number,group.highest_bid,group.wage_temp,group.bid_2,group.bid_3,group.bid_4,group.bid_5,group.bid_6,group.group_round_number,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,obefcnk6,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.7,1,,,144,1,Worker,0,0,0,,,,,,0,0,0,0,20,0,2,1,,-185,0,0,0,0,0,0,0,,4.1043713092803955,,,,1728929096.8389304,1728929036.7745001,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
2,yfpe4s9o,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.9,1,,,162,2,Firm,53,0,0,,,,,,1,0,0,1,50,5,1,1,,-185,0,0,0.7,0,53,53,0,,1.7039525508880615,3.3286221027374268,1.6246695518493652,,1728929096.8917348,1728929036.8164635,1,,,0,2.12,9.12,,,0,53,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
3,p2i0te8s,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,111,3,,10,0,0,,,,,,1,0,0,3,30,7,4,1,,-185,0,0,0.1,0,10,10,0,,17.533482551574707,20.120859146118164,2.587376594543457,,1728929096.9637697,1728929036.8476257,1,,,0,0.4,7.4,,,0,10,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
4,ptdm2wmq,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,368,4,,28,0,0,,,,,,1,0,0,2,55,8,3,1,,-185,0,0,0.4,0,28,28,0,,8.599772691726685,9.685532808303833,1.0857601165771484,,1728929097.1598523,1728929036.8692284,1,,,0,1.12,8.12,,,0,28,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
5,kmb4wvf8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,130,5,,14,0,1,,,,,,0,1,50,1,-1,0,-185,0,,,1,0.7,0,0,14,14,1,1,,,,26.39971661567688,1728929097.0502646,1728929036.899029,1,,,0,0.56,7.56,,,0,14,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
6,2gtgp1yr,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,68,6,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,0,0,,,,,,1728929097.224686,1728929036.933002,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
7,bjeajf0d,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.7,1,,,159,7,,4,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.1,0,0,4,4,1,1,,,,4.346925258636475,1728929097.1852183,1728929036.9719129,1,,,0,0.16,7.16,,,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
8,1jwu69ep,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,142,8,,25,0,1,,,,,,0,1,55,2,-1,0,-185,0,,,1,0.4,0,0,25,25,1,1,,,,5.051358222961426,1728929097.2056248,1728929037.0123463,1,,,0,1,8,,,0,25,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
9,7747igao,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,32,9,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,0,0,,,,,,1728929097.331551,1728929037.0921307,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
10,kumt8kgm,,0,156,156,Gift_Exchange_Baseline,Experiment_End,29:53.9,1,,,27,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,0,0,,,,,,1728929096.561514,1728929036.5024867,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,,0,0,0,0,0,1,2,dvuvzni1,,,,,0
1,obefcnk6,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.7,1,,,144,1,Worker,15,0,0,,,,,,1,0,0,3,50,9,3,1,,-185,0,0,0.2,0,15,15,0,,13.96967101097107,14.319184064865112,0.34951305389404297,,1728929211.5138597,1728929151.4076445,1,,,0,0.6,7.6,,,0,0,15,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
2,yfpe4s9o,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.9,1,,,162,2,Firm,8,0,0,,,,,,1,0,0,1,50,10,1,1,,-185,0,0,0.1,0,8,61,0,,1.8697121143341064,2.5090713500976562,0.6393592357635498,,1728929211.4201322,1728929151.3445609,1,,,0,2.44,9.44,,,0,53,8,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
3,p2i0te8s,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,111,3,,7,0,0,,,,,,1,0,0,2,55,7,2,1,,-185,0,0,0.1,0,7,17,0,,9.526604890823364,10.438487768173218,0.9118828773498535,,1728929211.5451035,1728929151.4167094,1,,,0,0.68,7.68,,,0,10,7,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
4,ptdm2wmq,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,368,4,,57,0,0,,,,,,1,0,0,4,45,5,4,1,,-185,0,0,0.7,0,57,85,0,,16.20925211906433,16.60952925682068,0.40027713775634766,,1728929211.638831,1728929151.3976717,1,,,0,3.4,10.4,,,0,28,57,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
5,kmb4wvf8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,130,5,,9,0,1,,,,,,0,1,45,4,-1,0,-185,0,,,1,0.7,0,0,9,23,1,1,,,,18.249077796936035,1728929211.6075883,1728929151.474905,1,,,0,0.92,7.92,,,0,14,9,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
6,2gtgp1yr,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,68,6,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,0,0,,,,,,1728929211.6075883,1728929151.3665938,1,,,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
7,bjeajf0d,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.7,1,,,159,7,,29,0,1,,,,,,0,1,55,2,-1,0,-185,0,,,1,0.1,0,0,29,33,1,1,,,,4.0070977210998535,1728929211.3888893,1728929151.3345013,1,,,0,1.32,8.32,,,0,4,29,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
8,1jwu69ep,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,142,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,25,0,,,,,,1728929211.6544523,1728929151.499018,1,,,0,1,8,,,0,25,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
9,7747igao,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,32,9,,23,0,1,,,,,,0,1,50,3,-1,0,-185,0,,,1,0.2,0,0,23,23,1,1,,,,3.9488587379455566,1728929211.560725,1728929151.450887,1,,,0,0.92,7.92,,,0,0,23,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
10,kumt8kgm,,0,156,156,Gift_Exchange_Baseline,Experiment_End,29:53.9,1,,,27,10,,24,0,1,,,,,,0,1,50,1,-1,0,-185,0,,,1,0.1,0,0,24,24,1,1,,,,3.8092422485351562,1728929211.3420248,1728929151.2944427,1,,,0,0.96,7.96,,,0,0,24,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,2,3,dvuvzni1,,,,,0
1,obefcnk6,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.7,1,,,144,1,Worker,49,0,0,,,,,,1,0,0,1,45,5,1,1,,-185,0,0,0.6,0,49,64,0,,2.763000726699829,3.175168991088867,0.4121682643890381,,1728929317.3403285,1728929257.2486088,1,,,0,2.56,9.56,,,0,0,15,49,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
2,yfpe4s9o,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.9,1,,,162,2,Firm,16,0,0,,,,,,1,0,0,2,45,9,3,1,,-185,0,0,0.2,0,16,77,0,,6.520331144332886,7.1695520877838135,0.6492209434509277,,1728929317.293463,1728929257.2370582,1,,,0,3.08,10.08,,,0,53,8,16,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
3,p2i0te8s,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,111,3,,10,0,0,,,,,,1,0,0,3,30,10,4,2,,2,0,0,0.1,0,10,27,0,,12.819940567016602,13.674731731414795,0.8547911643981934,,1728929317.5906878,1728929257.4203026,1,,,0,1.08,8.08,,,0,10,7,10,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
4,ptdm2wmq,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,368,4,,32,0,0,,,,,,1,0,0,4,45,6,5,1,,-185,0,0,0.4,0,32,117,0,,15.253780841827393,17.86435317993164,2.610572338104248,,1728929317.497069,1728929257.282867,1,,,0,4.68,11.68,,,0,28,57,32,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
5,kmb4wvf8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,130,5,,11,0,1,,,,,,0,1,45,1,-1,0,-185,0,,,1,0.6,0,0,11,34,1,1,,,,13.997111082077026,1728929317.4965644,1728929257.342958,1,,,0,1.36,8.36,,,0,14,9,11,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
6,2gtgp1yr,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,68,6,,15,0,1,,,,,,0,1,45,4,-1,0,-185,0,,,1,0.4,0,0,15,15,1,1,,,,2.671665668487549,1728929317.4028132,1728929257.2029493,1,,,0,0.6,7.6,,,0,0,0,15,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
7,bjeajf0d,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.7,1,,,159,7,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,33,0,,,,,,1728929317.5282025,1728929257.363271,1,,,0,1.32,8.32,,,0,4,29,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
8,1jwu69ep,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,142,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,25,0,,,,,,1728929317.387192,1728929257.295521,1,,,0,1,8,,,0,25,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
9,7747igao,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,32,9,,18,0,1,,,,,,0,1,45,2,-1,0,-185,0,,,1,0.2,0,0,18,41,1,1,,,,4.389594554901123,1728929317.6063092,1728929257.4470098,1,,,0,1.64,8.64,,,0,0,23,18,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
10,kumt8kgm,,0,156,156,Gift_Exchange_Baseline,Experiment_End,29:53.9,1,,,27,10,,4,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.1,0,0,4,28,1,1,,,,4.311906099319458,1728929317.4652984,1728929257.330956,1,,,0,1.12,8.12,,,0,0,24,4,0,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,3,4,dvuvzni1,,,,,0
1,obefcnk6,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.7,1,,,144,1,Worker,10,0,0,,,,,,1,0,0,1,30,10,1,1,,-185,0,0,0.1,0,10,74,0,,3.085965871810913,3.439725875854492,0.3537600040435791,,1728929418.2960334,1728929358.2202017,1,,,0,2.96,9.96,,,0,0,15,49,10,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
2,yfpe4s9o,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.9,1,,,162,2,Firm,9,0,0,,,,,,1,0,0,2,40,6,2,1,,-185,0,0,0.1,0,9,86,0,,4.466852426528931,4.6165947914123535,0.14974236488342285,,1728929418.1710618,1728929358.1186545,1,,,0,3.44,10.44,,,0,53,8,16,9,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
3,p2i0te8s,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,111,3,,8,0,0,,,,,,1,0,0,3,45,7,3,1,,-185,0,0,0.1,0,8,35,0,,10.253102779388428,10.783419370651245,0.5303165912628174,,1728929418.2179265,1728929358.1572912,1,,,0,1.4,8.4,,,0,10,7,10,8,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
4,ptdm2wmq,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,368,4,,68,0,0,,,,,,1,0,0,4,50,5,4,1,,-185,0,0,0.9,0,68,185,0,,18.813336610794067,18.99703097343445,0.18369436264038086,,1728929418.3272758,1728929358.1473176,1,,,0,7.4,14.4,,,0,28,57,32,68,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
5,kmb4wvf8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,130,5,,9,0,1,,,,,,0,1,50,4,-1,0,-185,0,,,1,0.9,0,0,9,43,1,1,,,,2.6087629795074463,1728929418.4053824,1728929358.2448063,1,,,0,1.72,8.72,,,0,14,9,11,9,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
6,2gtgp1yr,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,68,6,,14,0,1,,,,,,0,1,40,2,-1,0,-185,0,,,1,0.1,0,0,14,29,1,1,,,,6.183460474014282,1728929418.530354,1728929358.3311605,1,,,0,1.16,8.16,,,0,0,0,15,14,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
7,bjeajf0d,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.7,1,,,159,7,,19,0,1,,,,,,0,1,45,3,-1,0,-185,0,,,1,0.1,0,0,19,52,1,1,,,,2.6243832111358643,1728929418.3272758,1728929358.2321274,1,,,0,2.08,9.08,,,0,4,29,0,19,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
8,1jwu69ep,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,142,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,25,0,,,,,,1728929418.4678686,1728929358.3064265,1,,,0,1,8,,,0,25,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
9,7747igao,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,32,9,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,41,0,,,,,,1728929418.2647905,1728929358.1910758,1,,,0,1.64,8.64,,,0,0,23,18,0,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
10,kumt8kgm,,0,156,156,Gift_Exchange_Baseline,Experiment_End,29:53.9,1,,,27,10,,4,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.1,0,0,4,32,1,1,,,,3.0305376052856445,1728929418.4366255,1728929358.2826164,1,,,0,1.28,8.28,,,0,0,24,4,4,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,4,5,dvuvzni1,,,,,0
1,obefcnk6,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.7,1,,,144,1,Worker,10,0,0,,,,,,1,0,0,2,30,9,2,1,,-185,0,0,0.1,0,10,84,0,,4.068299055099487,11.767963409423828,7.699664354324341,,1728929512.075084,1728929452.007586,1,,,0,3.36,10.36,,,0,0,15,49,10,10,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
2,yfpe4s9o,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:24.9,1,,,162,2,Firm,17,0,0,,,,,,1,0,0,4,40,8,5,1,,-185,0,0,0.2,0,17,103,0,,41.110771894454956,41.51646900177002,0.4056971073150635,,1728929512.1689603,1728929452.093337,1,,,0,4.12,11.12,,,0,53,8,16,9,17,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
3,p2i0te8s,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,111,3,,9,0,0,,,,,,1,0,0,1,35,6,3,2,,1,0,0,0.1,0,9,44,0,,10.486846923828125,10.963855743408203,0.4770088195800781,,1728929512.059461,1728929451.9966154,1,,,0,1.76,8.76,,,0,10,7,10,8,9,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
4,ptdm2wmq,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.5,1,,,368,4,,61,0,0,,,,,,1,0,0,3,50,5,4,1,,-185,0,0,0.8,0,61,246,0,,19.780529975891113,19.719369411468506,-0.061160564,,1728929512.2783096,1728929452.0682576,1,,,0,9.84,16.84,,,0,28,57,32,68,61,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
5,kmb4wvf8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,130,5,,12,0,1,,,,,,0,1,50,3,-1,0,-185,0,,,1,0.8,0,0,12,55,1,1,,,,6.561368227005005,1728929512.2470675,1728929452.145039,1,,,0,2.2,9.2,,,0,14,9,11,9,12,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
6,2gtgp1yr,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.6,1,,,68,6,,9,0,1,,,,,,0,1,35,1,-1,0,-185,0,,,1,0.1,0,0,9,38,1,1,,,,5.483496666,1728929512.4189022,1728929452.180375,1,,,0,1.52,8.52,,,0,0,0,15,14,9,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
7,bjeajf0d,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.7,1,,,159,7,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,0,0,52,0,,,,,,1728929512.3251736,1728929452.2082956,1,,,0,2.08,9.08,,,0,4,29,0,19,0,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
8,1jwu69ep,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,142,8,,13,0,1,,,,,,0,1,40,4,-1,0,-185,0,,,1,0.2,0,0,13,38,1,1,,,,3.9365756511688232,1728929512.3407948,1728929452.2343864,1,,,0,1.52,8.52,,,0,25,0,0,0,13,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
9,7747igao,,0,156,156,Gift_Exchange_Baseline,Experiment_End,25:30.9,1,,,32,9,,4,0,1,,,,,,0,1,30,2,-1,0,-185,0,,,1,0.1,0,0,4,45,1,1,,,,3.3585896492004395,1728929512.137714,1728929452.0563333,1,,,0,1.8,8.8,,,0,0,23,18,0,4,0,0,0,0,0,0,0,1,5,4,0,,0,0,0,0,0,5,6,dvuvzni1,,,,,0
